id_venta,id_cliente,id_vehiculo,id_vendedor,fecha_venta,precio_venta,Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,precio_usd,precio_eur
374,76,1112,3,2024-11-25,968732.0,Maruti Suzuki,Eeco 5 STR WITH A/C+HTR CNG [2017-2019],645000,2021,1374,CNG,Manual,Mumbai,Grey,First,Individual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,RWD,3675.0,1475.0,1800.0,5.0,40.0,6450.0,5577.3150000000005
375,90,345,9,2025-05-20,1761443.0,Hyundai,Grand i10 NIOS Magna 1.2 Kappa VTVT,590000,2020,74000,Petrol,Manual,Ahmedabad,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3805.0,1680.0,1520.0,5.0,37.0,5900.0,5101.7300000000005
376,23,1221,6,2025-08-05,937036.0,Ford,Endeavour Trend 2.2 4x2 AT,2350000,2016,75000,Diesel,Automatic,Mohali,White,Second,Individual,2198 cc,158 bhp @ 3200 rpm,385 Nm @ 1600 rpm,RWD,4892.0,1860.0,1837.0,7.0,80.0,23500.0,20320.45
377,183,1768,2,2026-02-03,923705.0,Hyundai,Verna EX 1.6 CRDi [2017-2018],810000,2018,73000,Diesel,Manual,Pune,Red,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,4440.0,1729.0,1475.0,5.0,45.0,8100.0,7004.070000000001
378,108,1604,1,2026-03-21,2257903.0,Mercedes-Benz,E-Class E 220 d Avantgarde,7475000,2021,13000,Diesel,Automatic,Delhi,Black,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063.0,1860.0,1494.0,5.0,80.0,74750.0,64636.325000000004
379,33,1813,1,2025-09-15,490094.0,Audi,Q3 30 TDI Premium FWD,1970000,2017,85000,Diesel,Automatic,Chennai,Blue,Second,Individual,1968 cc,150 bhp @ 3500 rpm,340 Nm @ 1750 rpm,FWD,4385.0,1831.0,1608.0,5.0,64.0,19700.0,17034.59
380,7,1989,1,2025-08-26,691458.0,Mercedes-Benz,GLA 200 d Style,2500000,2018,90000,Diesel,Automatic,Mumbai,Bronze,Second,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,4424.0,1804.0,1494.0,5.0,50.0,25000.0,21617.5
381,33,721,15,2024-12-31,1122602.0,Hyundai,Grand i10 Asta 1.2 Kappa VTVT,495000,2017,47000,Petrol,Manual,Delhi,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0,4950.0,4280.265
382,82,1435,13,2026-01-27,1075460.0,Tata,Safari 2.2 EX 4x2,575000,2013,72000,Diesel,Manual,Ahmedabad,White,Second,Individual,2179 cc,138 bhp @ 4000 rpm,320 Nm @ 1700 rpm,RWD,4655.0,1965.0,1922.0,7.0,55.0,5750.0,4972.025000000001
383,109,1442,13,2025-03-25,2430549.0,Mahindra,Thar LX 4-STR Hard Top Diesel MT,1800000,2021,14500,Diesel,Manual,Hyderabad,Grey,First,Individual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,AWD,3985.0,1820.0,1844.0,4.0,57.0,18000.0,15564.6
384,94,1006,3,2025-05-02,1240369.0,Maruti Suzuki,Swift VXi,425000,2015,80000,Petrol,Manual,Noida,White,Second,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3850.0,1695.0,1530.0,5.0,42.0,4250.0,3674.975
385,117,739,12,2025-03-04,2222199.0,Toyota,Fortuner 2.8 4x4 AT [2016-2020],4300000,2021,60000,Diesel,Automatic,Chandigarh,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD,4795.0,1855.0,1835.0,7.0,80.0,43000.0,37182.1
386,162,1081,9,2025-03-10,731141.0,BMW,5-Series 520d Modern Line,2299000,2014,58000,Diesel,Automatic,Mumbai,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD,4899.0,2094.0,1464.0,5.0,,22990.0,19879.453
387,12,1095,2,2026-03-17,1911820.0,Hyundai,i20 Active 1.2 SX,560000,2016,22700,Petrol,Manual,Mumbai,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3995.0,1760.0,1555.0,5.0,45.0,5600.0,4842.32
388,150,380,7,2024-10-08,819149.0,Hyundai,Grand i10 NIOS Sportz 1.2 Kappa VTVT CNG,695000,2020,18000,CNG,Manual,Ghaziabad,Green,First,Individual,1197 cc,68 bhp @ 6000 rpm,95 Nm @ 4000 rpm,FWD,3805.0,1680.0,1520.0,5.0,60.0,6950.0,6009.665
389,177,553,14,2025-11-08,625785.0,Mahindra,Scorpio VLX 4WD BS-III,580000,2011,117000,Diesel,Manual,Salem,White,Second,Individual,2179 cc,122@4000,290@1800,AWD,4430.0,1817.0,1975.0,7.0,60.0,5800.0,5015.26
390,119,386,4,2025-04-06,1986726.0,Hyundai,Creta 1.6 SX Plus AT Petrol,1000000,2018,42000,Petrol,Automatic,Kolkata,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,FWD,4270.0,1780.0,1630.0,5.0,60.0,10000.0,8647.0
391,91,1838,12,2026-01-27,1663381.0,Honda,City VX Petrol [2017-2019],850000,2017,47255,Petrol,Manual,Ahmedabad,Grey,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0,8500.0,7349.95
392,120,1385,10,2024-11-19,1952181.0,Mahindra,Scorpio S5,1550000,2022,12000,Diesel,Manual,Delhi,White,First,Individual,2179 cc,137 bhp @ 3750 rpm,319 Nm @ 1500 rpm,RWD,4456.0,1820.0,1995.0,7.0,60.0,15500.0,13402.85
393,65,988,3,2025-05-27,2212957.0,Tata,Nexon XM,760000,2018,20251,Petrol,Manual,Pune,Grey,First,Individual,1198 cc,108 bhp @ 5000 rpm,170 Nm @ 1750 rpm,FWD,3994.0,1811.0,1607.0,5.0,44.0,7600.0,6571.72
394,159,1856,3,2025-05-11,1585205.0,Maruti Suzuki,Celerio VXi AMT,395000,2014,47884,Petrol,Automatic,Pune,Red,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3600.0,1600.0,1560.0,5.0,35.0,3950.0,3415.565
395,122,1294,11,2025-08-25,2269116.0,Hyundai,i10 Magna,235000,2009,107000,Petrol,Manual,Coimbatore,Grey,Third,Individual,1086 cc,67@5500,99@2800,FWD,3565.0,1595.0,1550.0,5.0,35.0,2350.0,2032.045
396,80,566,5,2026-02-12,725926.0,Tata,Grande GX,250999,2011,98000,Diesel,Manual,Mumbai,Silver,First,Individual,2179 cc,120@4000,250@1500,,4421.0,1780.0,1940.0,7.0,65.0,2509.99,2170.388353
397,35,671,3,2026-01-06,1533652.0,Hyundai,Alcazar Signature (O) 6 STR 2.0 Petrol AT,2140000,2021,24000,Petrol,Automatic,Mumbai,Grey,First,Individual,1999 cc,157 bhp @ 6500 rpm,191 Nm @ 4500 rpm,FWD,4500.0,1790.0,1675.0,6.0,50.0,21400.0,18504.58
398,24,1432,1,2025-03-11,574547.0,Toyota,Innova 2.4 VX 7 STR [2016-2020],1989999,2018,55000,Diesel,Manual,Pune,Gold,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0,19899.99,17207.521353
399,116,1029,8,2025-11-02,953268.0,Audi,Q5 2.0 TDI quattro Premium,1700000,2014,78000,Diesel,Automatic,Ahmedabad,Brown,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,4629.0,1898.0,1653.0,5.0,75.0,17000.0,14699.9
400,34,1633,10,2025-02-13,2399177.0,Maruti Suzuki,Ertiga VXI,775000,2017,71000,Petrol,Manual,Delhi,Silver,First,Individual,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,4296.0,1695.0,1685.0,7.0,45.0,7750.0,6701.425
401,129,923,8,2024-10-09,428440.0,Hyundai,i20 Asta 1.4 AT with AVN,310000,2011,26000,Petrol,Automatic,Mumbai,Silver,First,Individual,1396 cc,100@5500,137@4200,,3940.0,1710.0,1505.0,5.0,45.0,3100.0,2680.57
402,39,1662,15,2025-03-22,1388644.0,Honda,Amaze 1.2 S AT i-VTEC,390000,2014,67000,Petrol,Automatic,Delhi,Red,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD,3990.0,1680.0,1505.0,5.0,35.0,3900.0,3372.33
403,180,1487,10,2025-12-26,2352205.0,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,1125000,2019,50000,Petrol,Automatic,Delhi,White,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,4370.0,1700.0,1475.0,5.0,43.0,11250.0,9727.875
404,33,802,10,2025-08-27,1801882.0,Audi,A6 35 TDI Matrix,2550000,2015,69500,Diesel,Automatic,Chandigarh,White,Second,Individual,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD,4933.0,1874.0,1455.0,5.0,75.0,25500.0,22049.850000000002
405,50,1794,1,2025-06-17,2402995.0,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,1325000,2021,9900,Petrol,Automatic,Mumbai,Blue,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,4370.0,1700.0,1475.0,5.0,43.0,13250.0,11457.275
406,9,231,15,2026-02-08,1011758.0,Honda,Amaze VX CVT 1.2 Petrol,869000,2021,8700,Petrol,Automatic,Mangalore,Brown,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3995.0,1695.0,1501.0,5.0,35.0,8690.0,7514.243
407,18,777,15,2025-09-10,1047276.0,Audi,Q7 45 TDI Premium Plus,5500000,2017,45000,Diesel,Automatic,Mumbai,White,First,Individual,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,5052.0,1968.0,1740.0,7.0,75.0,55000.0,47558.5
408,151,2029,11,2024-08-21,1092347.0,Honda,City SV Diesel,750000,2018,75000,Diesel,Manual,Faridabad,White,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0,7500.0,6485.25
409,45,1465,15,2025-01-12,1957613.0,BMW,X1 sDrive20d Expedition,2385000,2017,22120,Diesel,Automatic,Delhi,White,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,FWD,4439.0,1821.0,1612.0,5.0,51.0,23850.0,20623.095
410,41,872,14,2026-02-12,920626.0,BMW,5-Series 520d Sport Line,2990000,2017,44000,Diesel,Automatic,Mumbai,White,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936.0,1868.0,1479.0,5.0,57.0,29900.0,25854.530000000002
411,168,14,10,2024-11-27,2183096.0,Tata,Harrier XZ [2019-2020],1695000,2019,20856,Diesel,Manual,Bangalore,Orange,First,Individual,1956 cc,138 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,4598.0,1894.0,1706.0,5.0,50.0,16950.0,14656.665
412,101,1427,5,2025-07-25,1619161.0,Mercedes-Benz,GLA 200 Sport,3100000,2019,24000,Petrol,Automatic,Delhi,Red,First,Individual,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,FWD,4424.0,1804.0,1494.0,5.0,50.0,31000.0,26805.7
413,152,1962,13,2025-07-08,1789005.0,Maruti Suzuki,Vitara Brezza ZDi Plus,950000,2018,71000,Diesel,Manual,Udupi,White,Second,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0,9500.0,8214.65
414,139,941,15,2025-06-25,2411242.0,BMW,5-Series 520d Luxury Line [2017-2019],2750000,2017,51800,Diesel,Automatic,Navi Mumbai,Black,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936.0,1868.0,1479.0,5.0,65.0,27500.0,23779.25
415,92,948,5,2025-09-06,1714855.0,Audi,Q3 30 TDI Premium FWD,2900000,2017,64000,Diesel,Automatic,Chennai,White,First,Individual,1968 cc,150 bhp @ 3500 rpm,340 Nm @ 1750 rpm,FWD,4385.0,1831.0,1608.0,5.0,64.0,29000.0,25076.3
416,144,258,13,2025-02-24,1766228.0,Jaguar,F-Pace Prestige,4200000,2018,90868,Diesel,Automatic,Chennai,Blue,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4731.0,2071.0,1651.0,5.0,82.0,42000.0,36317.4
417,48,1285,3,2026-04-22,2176699.0,Honda,Amaze 1.2 S MT Petrol [2018-2020],675000,2019,74237,Petrol,Manual,Nashik,White,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3995.0,1695.0,1501.0,5.0,35.0,6750.0,5836.725
418,195,61,14,2024-11-12,1323486.0,BMW,3-Series 320i Luxury Line,2800000,2017,15900,Petrol,Automatic,Delhi,White,First,Individual,1998 cc,181 bhp @ 5000 rpm,270 Nm @ 1350 rpm,RWD,4633.0,1811.0,1429.0,5.0,57.0,28000.0,24211.600000000002
419,39,1435,5,2025-07-13,1642843.0,Tata,Safari 2.2 EX 4x2,575000,2013,72000,Diesel,Manual,Ahmedabad,White,Second,Individual,2179 cc,138 bhp @ 4000 rpm,320 Nm @ 1700 rpm,RWD,4655.0,1965.0,1922.0,7.0,55.0,5750.0,4972.025000000001
420,148,1117,5,2026-03-17,2312455.0,Honda,City V CVT Petrol [2017-2019],1340000,2021,11000,Petrol,Automatic,Mumbai,Black,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0,13400.0,11586.98
421,98,1179,9,2024-07-15,1195437.0,BMW,X6 xDrive40i M Sport,10800000,2021,20000,Petrol,Automatic,Chandigarh,Red,First,Individual,2998 cc,335 bhp @ 5500 rpm,450 Nm @ 1500 rpm,AWD,4935.0,2004.0,1696.0,5.0,83.0,108000.0,93387.6
422,20,1279,1,2025-01-12,2271697.0,Skoda,Kodiaq Style 2.0 TDI 4x4 AT,3200000,2018,35000,Diesel,Automatic,Pune,White,First,Individual,,,,,4697.0,1882.0,1665.0,7.0,63.0,32000.0,27670.4
423,91,59,7,2024-06-25,1688124.0,Mahindra,Scorpio SLE BS-IV,400000,2014,78000,Diesel,Manual,Gurgaon,White,Second,Individual,2179 cc,120 bhp @ 4000 rpm,290 Nm @ 1800 rpm,RWD,4430.0,1817.0,1975.0,8.0,60.0,4000.0,3458.8
424,194,17,3,2026-03-06,817255.0,Maruti Suzuki,Alto 800 LXi (O),449000,2019,3583,Petrol,Manual,Bangalore,Grey,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,3445.0,1515.0,1475.0,5.0,35.0,4490.0,3882.503
425,182,327,7,2025-09-28,1628946.0,Toyota,Innova 2.4 VX 7 STR [2016-2020],2175000,2017,29000,Diesel,Manual,Mysore,Bronze,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0,21750.0,18807.225000000002
426,139,51,8,2025-02-06,1355797.0,Hyundai,Creta SX Plus 1.6 AT CRDI,1150000,2017,66602,Diesel,Automatic,Mumbai,Grey,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,4270.0,1780.0,1630.0,5.0,60.0,11500.0,9944.050000000001
427,96,582,5,2024-08-26,1160120.0,Mercedes-Benz,E-Class E 220 d Avantgarde,5950000,2019,10000,Diesel,Automatic,Chennai,White,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063.0,1860.0,1494.0,5.0,80.0,59500.0,51449.65
428,137,911,11,2025-08-31,367461.0,Audi,A3 35 TDI Premium,2950000,2020,11000,Diesel,Automatic,Pune,White,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,4456.0,1796.0,1416.0,5.0,50.0,29500.0,25508.65
429,63,1308,3,2026-03-01,781773.0,MG,Hector Sharp 1.5 DCT Petrol Dual Tone,1750000,2021,33000,Petrol,Automatic,Ahmedabad,Black,First,Individual,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,FWD,4655.0,1835.0,1760.0,5.0,60.0,17500.0,15132.25
430,70,1470,14,2026-01-18,1646707.0,Honda,City 1.5 V AT,325000,2011,89000,Petrol,Automatic,Mumbai,Silver,Second,Individual,1497 cc,118@6600,146@4600,FWD,4420.0,1695.0,1480.0,5.0,42.0,3250.0,2810.275
431,113,561,3,2026-04-06,1641778.0,Maruti Suzuki,Alto LXi BS-III,169000,2010,18500,Petrol,Manual,Lucknow,Gold,First,Individual,796 cc,47@6200,62@3000,,3495.0,1475.0,1460.0,5.0,35.0,1690.0,1461.343
432,43,1302,10,2025-12-25,743857.0,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],4150000,2019,8000,Diesel,Automatic,Delhi,Blue,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,4686.0,1810.0,1442.0,5.0,66.0,41500.0,35885.05
433,72,1757,6,2024-10-09,1602863.0,Hyundai,Verna 1.6 VTVT SX AT,770000,2016,20000,Petrol,Automatic,Pune,White,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,4375.0,1700.0,1475.0,5.0,43.0,7700.0,6658.1900000000005
434,97,1654,7,2024-07-26,1186868.0,Tata,Nexon XM Diesel,725000,2018,65000,Diesel,Manual,Amritsar,White,Second,Individual,1497 cc,108 bhp @ 3750 rpm,260 Nm @ 1500 rpm,FWD,3994.0,1811.0,1607.0,5.0,44.0,7250.0,6269.075
435,195,1626,4,2025-06-24,809569.0,Hyundai,Elite i20 Asta 1.2,550000,2015,33000,Petrol,Manual,Mumbai,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3985.0,1734.0,1505.0,5.0,45.0,5500.0,4755.85
436,12,1391,2,2025-11-28,1505580.0,Honda,City V Diesel,690000,2016,38000,Diesel,Manual,Patna,Brown,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0,6900.0,5966.43
437,66,1400,5,2025-06-20,2177307.0,Hyundai,Santro Sportz CNG [2018-2020],465000,2019,28000,CNG,Manual,Delhi,White,First,Individual,1086 cc,58 bhp @ 5500 rpm,84 Nm @ 4500 rpm,FWD,3610.0,1645.0,1560.0,5.0,60.0,4650.0,4020.855
438,67,469,2,2025-09-29,1608253.0,Hyundai,Verna 1.6 VTVT S,495000,2015,42000,Petrol,Manual,Kolkata,Red,First,Individual,1591 cc,121 bhp @ 6300 rpm,155 Nm @ 4200 rpm,FWD,4375.0,1700.0,1475.0,5.0,43.0,4950.0,4280.265
439,185,407,15,2025-10-30,759027.0,Maruti Suzuki,Wagon R LXi Minor,160000,2008,50000,Petrol,Manual,Varanasi,Silver,Second,Individual,1061 cc,67@6200,84@3500,FWD,3520.0,1475.0,1690.0,5.0,35.0,1600.0,1383.52
440,76,887,4,2026-05-09,1414157.0,Volkswagen,Polo Trendline 1.0L (P),699000,2019,53929,Petrol,Manual,Bangalore,Red,First,Individual,999 cc,75 bhp @ 6200 rpm,95 Nm @ 3000 rpm,FWD,3971.0,1682.0,1469.0,5.0,45.0,6990.0,6044.253000000001
441,47,1045,3,2024-07-01,889989.0,Mahindra,Xylo D4,325000,2012,70000,Diesel,Manual,Patna,White,Third,Individual,2489 cc,95@3600,220@1400,,4520.0,1850.0,1895.0,8.0,55.0,3250.0,2810.275
442,188,788,11,2025-10-22,1582764.0,Hyundai,Creta SX 1.5 Diesel [2020-2022],1700000,2022,9000,Diesel,Manual,Raipur,Black,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,4300.0,1790.0,1635.0,5.0,50.0,17000.0,14699.9
443,89,827,10,2024-06-26,1746306.0,Maruti Suzuki,Ciaz Delta 1.4 MT,721000,2018,46000,Petrol,Manual,Noida,White,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,4490.0,1730.0,1485.0,5.0,43.0,7210.0,6234.487
444,104,789,3,2025-05-04,1098156.0,Mahindra,XUV500 W6 2013,500000,2013,135000,Diesel,Manual,Varanasi,Black,First,Individual,2179 cc,140 bhp @ 3750 rpm,330 Nm @ 2800 rpm,FWD,4585.0,1890.0,1785.0,7.0,70.0,5000.0,4323.5
445,92,444,12,2024-11-05,2046668.0,Land Rover,Evoque HSE Dynamic,4000000,2017,25500,Diesel,Automatic,Pune,White,Second,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4360.0,2120.0,1635.0,5.0,57.0,40000.0,34588.0
446,179,1377,12,2024-11-03,330867.0,Mercedes-Benz,M-Class ML 250 CDI,2450000,2015,103000,Diesel,Automatic,Mumbai,White,First,Individual,2143 cc,203 bhp @ 4200 rpm,500 Nm @ 1600 rpm,AWD,4804.0,2141.0,1796.0,5.0,70.0,24500.0,21185.15
447,71,1122,2,2024-09-08,1534408.0,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],595000,2019,25000,Petrol,Manual,Hyderabad,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0,5950.0,5144.965
448,63,1071,8,2025-02-10,2324109.0,Jeep,Compass Sport 1.4 Petrol,1748999,2021,25700,Petrol,Manual,Karnal,Black,First,Corporate,1368 cc,160 bhp @ 5500 rpm,250 Nm @ 2500 rpm,FWD,4395.0,1818.0,1640.0,5.0,60.0,17489.99,15123.594353000002
449,87,1678,5,2025-06-30,926613.0,BMW,3-Series 320d Luxury Line [2014-2016],3750000,2019,42500,Diesel,Automatic,Delhi,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD,4624.0,2031.0,1429.0,5.0,,37500.0,32426.25
450,145,750,15,2024-07-31,318293.0,Renault,Kwid 1.0 RXT AMT Opt,426999,2020,41669,Petrol,Automatic,Zirakpur,Others,First,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD,3679.0,1579.0,1478.0,5.0,28.0,4269.99,3692.260353
451,180,548,12,2025-02-21,374529.0,Honda,City 1.5 S MT,450000,2013,61000,Petrol,Manual,Delhi,Maroon,First,Individual,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,FWD,4440.0,1695.0,1485.0,5.0,42.0,4500.0,3891.15
452,130,654,15,2025-12-11,566416.0,Maruti Suzuki,Ciaz VXi,590000,2015,39000,Petrol,Manual,Delhi,White,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,4490.0,1730.0,1485.0,5.0,43.0,5900.0,5101.7300000000005
453,29,1389,4,2026-05-05,2177804.0,Porsche,Macan Base [2019-2020],9100000,2022,9000,Petrol,Automatic,Gurgaon,Blue,First,Individual,1984 cc,248 bhp @ 5000 rpm,370 Nm @ 1600 rpm,AWD,4696.0,1923.0,1624.0,5.0,65.0,91000.0,78687.7
454,101,874,14,2024-06-19,337536.0,Renault,Duster 85 PS RxL Diesel,280000,2013,99000,Diesel,Manual,Faridabad,White,Second,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD,4315.0,1822.0,1695.0,5.0,50.0,2800.0,2421.16
455,135,653,13,2025-12-20,825345.0,Honda,City E Diesel,499000,2014,140000,Diesel,Manual,Hyderabad,White,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0,4990.0,4314.853
456,21,1189,9,2026-04-24,1941142.0,Maruti Suzuki,Ciaz Alpha Hybrid 1.5 [2018-2020],910000,2019,34000,Petrol,Manual,Delhi,Blue,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,4490.0,1730.0,1485.0,5.0,43.0,9100.0,7868.77
457,28,1865,1,2026-06-02,2036483.0,Maruti Suzuki,Alto 800 Lxi,285000,2016,17000,Petrol,Manual,Lucknow,White,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,3395.0,1490.0,1475.0,5.0,35.0,2850.0,2464.395
458,186,1865,14,2026-04-02,810329.0,Maruti Suzuki,Alto 800 Lxi,285000,2016,17000,Petrol,Manual,Lucknow,White,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,3395.0,1490.0,1475.0,5.0,35.0,2850.0,2464.395
459,108,1168,13,2025-09-05,674162.0,Hyundai,i10 Sportz 1.2 AT Kappa2,370000,2013,41000,Petrol,Automatic,Pune,White,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,3585.0,1595.0,1550.0,5.0,35.0,3700.0,3199.39
460,190,1526,1,2025-07-04,942582.0,Hyundai,Creta SX 1.6 AT Petrol,1295000,2018,30000,Petrol,Automatic,Delhi,Black,First,Individual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD,4270.0,1780.0,1665.0,5.0,55.0,12950.0,11197.865
461,7,547,2,2025-11-08,2185859.0,BMW,X1 sDrive20d xLine,4500000,2022,17000,Diesel,Automatic,Mumbai,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD,4454.0,2044.0,1545.0,5.0,63.0,45000.0,38911.5
462,138,666,11,2026-03-16,1958021.0,Maruti Suzuki,Baleno Alpha 1.3,665000,2017,48000,Diesel,Manual,Delhi,Blue,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1745.0,1500.0,5.0,37.0,6650.0,5750.255
463,70,1650,2,2024-08-14,1643140.0,Volkswagen,Vento Comfortline 1.6 (P),690000,2018,38000,Petrol,Manual,Dehradun,Gold,First,Individual,1598 cc,103 bhp @ 5250 rpm,153 Nm @ 3800 rpm,FWD,4390.0,1699.0,1467.0,5.0,55.0,6900.0,5966.43
464,130,920,6,2025-04-14,458116.0,Toyota,Fortuner 3.0 4x2 AT,1600000,2015,145000,Diesel,Automatic,Mohali,Gold,Second,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD,4705.0,1840.0,1850.0,7.0,80.0,16000.0,13835.2
465,32,864,7,2024-08-11,1020657.0,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],495000,2017,30000,Petrol,Manual,Delhi,Orange,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0,4950.0,4280.265
466,23,203,15,2025-01-30,1367852.0,Mercedes-Benz,C-Class 200 CGI,1300000,2012,64800,Petrol,Automatic,Delhi,Silver,First,Individual,1796 cc,186 bhp @ 5600 rpm,285 Nm @ 4000 rpm,RWD,4596.0,1770.0,1447.0,5.0,66.0,13000.0,11241.1
